correct,eye_used,file,nGap,nSacc,n_blink,outlier,resp,rt,scene,sceneNr,target,trialId,trialType,xTarget,yTarget
,undefined,fgap03.asc,0,0,1,0,,,166.0,166,m.txt,29,gap,505,453
TIMEOUT,undefined,fgap03.asc,0,55,2,0,TIMEOUT,20000,198.0,198,z.txt,30,control,1159,91
CORRECT,undefined,fgap03.asc,0,10,3,0,m,3727,121.0,121,m.txt,31,control,104,411
TIMEOUT,undefined,fgap03.asc,0,61,1,0,TIMEOUT,20000,59.0,59,z.txt,32,control,448,433
CORRECT,undefined,fgap03.asc,0,12,0,0,z,4743,97.0,97,z.txt,33,control,458,218
CORRECT,undefined,fgap03.asc,0,3,1,0,m,2088,188.0,188,m.txt,34,control,542,564
,undefined,fgap03.asc,0,0,2,0,,,100.0,100,m.txt,35,gap,467,794
,undefined,fgap03.asc,0,0,0,0,,,153.0,153,m.txt,36,gap,649,123
,undefined,fgap03.asc,0,0,0,0,,,102.0,102,z.txt,37,gap,229,617
,undefined,fgap03.asc,0,0,3,0,,,139.0,139,m.txt,38,gap,212,821
,undefined,fgap03.asc,0,0,1,0,,,42.0,42,m.txt,39,gap,128,413
CORRECT,undefined,fgap03.asc,0,5,6,0,m,1917,176.0,176,m.txt,40,control,1003,675
TIMEOUT,undefined,fgap03.asc,0,53,2,0,TIMEOUT,20000,137.0,137,m.txt,41,control,714,131
CORRECT,undefined,fgap03.asc,0,30,0,0,z,11707,144.0,144,z.txt,42,control,758,774
TIMEOUT,undefined,fgap03.asc,0,61,0,0,TIMEOUT,20000,33.0,33,m.txt,43,control,49,414
TIMEOUT,undefined,fgap03.asc,0,59,1,0,TIMEOUT,20000,154.0,154,z.txt,44,control,136,459
,undefined,fgap03.asc,0,0,5,0,,,111.0,111,z.txt,45,gap,501,242
,undefined,fgap03.asc,0,0,2,0,,,74.0,74,z.txt,46,gap,230,639
,undefined,fgap03.asc,0,0,4,0,,,13.0,13,m.txt,47,gap,603,711
,undefined,fgap03.asc,0,0,1,0,,,114.0,114,m.txt,48,gap,786,106
,undefined,fgap03.asc,0,0,1,0,,,151.0,151,z.txt,49,gap,982,787
TIMEOUT,undefined,fgap03.asc,0,47,1,0,TIMEOUT,20000,53.0,53,m.txt,50,control,704,528
TIMEOUT,undefined,fgap03.asc,0,59,1,0,TIMEOUT,20000,164.0,164,z.txt,51,control,35,42
TIMEOUT,undefined,fgap03.asc,0,56,6,0,TIMEOUT,20000,135.0,135,z.txt,52,control,72,93
TIMEOUT,undefined,fgap03.asc,0,57,4,0,TIMEOUT,20000,126.0,126,z.txt,53,control,281,758
CORRECT,undefined,fgap03.asc,0,12,2,0,z,3897,56.0,56,z.txt,54,control,833,467
,undefined,fgap03.asc,0,0,1,0,,,66.0,66,m.txt,55,gap,1204,266
,undefined,fgap03.asc,0,0,0,0,,,197.0,197,m.txt,56,gap,670,577
,undefined,fgap03.asc,0,0,3,0,,,4.0,4,m.txt,57,gap,520,310
,undefined,fgap03.asc,0,0,15,0,,,79.0,79,m.txt,58,gap,793,624
,undefined,fgap03.asc,0,0,3,0,,,98.0,98,z.txt,59,gap,1217,764
CORRECT,undefined,fgap03.asc,0,34,3,0,z,12329,21.0,21,z.txt,60,control,83,409
CORRECT,undefined,fgap03.asc,0,28,9,0,m,10397,9.0,9,m.txt,61,control,1141,151
CORRECT,undefined,fgap03.asc,0,3,4,0,m,1626,150.0,150,m.txt,62,control,670,458
TIMEOUT,undefined,fgap03.asc,0,59,7,0,TIMEOUT,20000,71.0,71,z.txt,63,control,795,343
TIMEOUT,undefined,fgap03.asc,0,58,7,0,TIMEOUT,20000,1.0,1,z.txt,64,control,941,527
,undefined,fgap03.asc,0,0,1,0,,,86.0,86,z.txt,65,gap,115,573
,undefined,fgap03.asc,0,0,0,0,,,70.0,70,m.txt,66,gap,723,431
,undefined,fgap03.asc,0,0,2,0,,,11.0,11,z.txt,67,gap,542,665
,undefined,fgap03.asc,0,0,2,0,,,85.0,85,m.txt,68,gap,1015,549
,undefined,fgap03.asc,0,0,2,0,,,93.0,93,z.txt,69,gap,560,106
TIMEOUT,undefined,fgap03.asc,0,49,3,0,TIMEOUT,20000,96.0,96,z.txt,70,control,316,74
CORRECT,undefined,fgap03.asc,0,11,1,0,m,4321,5.0,5,m.txt,71,control,396,111
TIMEOUT,undefined,fgap03.asc,0,60,4,0,TIMEOUT,20000,89.0,89,z.txt,72,control,346,587
CORRECT,undefined,fgap03.asc,0,11,1,0,m,3801,12.0,12,m.txt,73,control,588,70
TIMEOUT,undefined,fgap03.asc,0,49,10,0,TIMEOUT,20000,91.0,91,m.txt,74,control,710,431
,undefined,fgap03.asc,0,0,4,0,,,50.0,50,z.txt,75,gap,225,108
,undefined,fgap03.asc,0,0,3,0,,,116.0,116,z.txt,76,gap,1191,694
,undefined,fgap03.asc,0,0,1,0,,,55.0,55,m.txt,77,gap,35,351
,undefined,fgap03.asc,0,0,1,0,,,106.0,106,m.txt,78,gap,688,481
,undefined,fgap03.asc,0,0,0,0,,,6.0,6,z.txt,79,gap,431,168
TIMEOUT,undefined,fgap03.asc,0,56,6,0,TIMEOUT,20000,184.0,184,z.txt,80,control,925,220
TIMEOUT,undefined,fgap03.asc,0,56,7,0,TIMEOUT,20000,58.0,58,z.txt,81,control,1235,140
TIMEOUT,undefined,fgap03.asc,0,55,1,0,TIMEOUT,20000,132.0,132,m.txt,82,control,102,531
CORRECT,undefined,fgap03.asc,0,22,2,0,m,9252,37.0,37,m.txt,83,control,334,90
TIMEOUT,undefined,fgap03.asc,0,57,4,0,TIMEOUT,20000,110.0,110,z.txt,84,control,161,55
,undefined,fgap03.asc,0,0,10,0,,,80.0,80,z.txt,85,gap,73,80
,undefined,fgap03.asc,0,0,4,0,,,138.0,138,z.txt,86,gap,390,533
,undefined,fgap03.asc,0,0,3,0,,,169.0,169,z.txt,87,gap,140,405
,undefined,fgap03.asc,0,0,4,0,,,127.0,127,m.txt,88,gap,599,82
,undefined,fgap03.asc,0,0,9,0,,,115.0,115,z.txt,89,gap,91,286
CORRECT,undefined,fgap03.asc,0,54,4,0,m,18989,101.0,101,m.txt,90,control,414,499
CORRECT,undefined,fgap03.asc,0,5,1,0,z,2071,60.0,60,z.txt,91,control,444,415
TIMEOUT,undefined,fgap03.asc,0,52,6,0,TIMEOUT,20000,194.0,194,z.txt,92,control,580,702
CORRECT,undefined,fgap03.asc,0,13,1,0,z,4830,193.0,193,z.txt,93,control,541,487
CORRECT,undefined,fgap03.asc,0,17,2,0,m,6681,63.0,63,m.txt,94,control,183,142
,undefined,fgap03.asc,0,0,3,0,,,108.0,108,m.txt,95,gap,846,143
,undefined,fgap03.asc,0,0,2,0,,,187.0,187,z.txt,96,gap,670,385
,undefined,fgap03.asc,0,0,2,0,,,179.0,179,z.txt,97,gap,843,390
,undefined,fgap03.asc,0,0,1,0,,,18.0,18,m.txt,98,gap,536,202
,undefined,fgap03.asc,0,0,4,0,,,161.0,161,z.txt,99,gap,427,254
TIMEOUT,undefined,fgap03.asc,0,55,1,0,TIMEOUT,20000,87.0,87,m.txt,100,control,387,336
TIMEOUT,undefined,fgap03.asc,0,58,5,0,TIMEOUT,20000,92.0,92,m.txt,101,control,64,707
CORRECT,undefined,fgap03.asc,0,54,1,0,m,17293,94.0,94,m.txt,102,control,792,153
CORRECT,undefined,fgap03.asc,0,22,2,0,z,7599,156.0,156,z.txt,103,control,1086,610
TIMEOUT,undefined,fgap03.asc,0,59,1,0,TIMEOUT,20000,160.0,160,z.txt,104,control,124,754
,undefined,fgap03.asc,0,0,2,0,,,117.0,117,z.txt,105,gap,735,429
,undefined,fgap03.asc,0,0,6,0,,,170.0,170,z.txt,106,gap,552,139
,undefined,fgap03.asc,0,0,2,0,,,152.0,152,m.txt,107,gap,826,718
,undefined,fgap03.asc,0,0,4,0,,,118.0,118,z.txt,108,gap,1095,238
,undefined,fgap03.asc,0,0,1,0,,,124.0,124,m.txt,109,gap,714,56
TIMEOUT,undefined,fgap03.asc,0,54,11,0,TIMEOUT,20000,46.0,46,m.txt,110,control,1223,420
CORRECT,undefined,fgap03.asc,0,29,1,0,m,10367,39.0,39,m.txt,111,control,125,335
CORRECT,undefined,fgap03.asc,0,34,2,0,m,12174,75.0,75,m.txt,112,control,988,109
TIMEOUT,undefined,fgap03.asc,0,53,0,0,TIMEOUT,20000,107.0,107,z.txt,113,control,867,69
CORRECT,undefined,fgap03.asc,0,31,1,0,m,13227,65.0,65,m.txt,114,control,277,612
,undefined,fgap03.asc,0,0,1,0,,,122.0,122,z.txt,115,gap,252,781
,undefined,fgap03.asc,0,0,3,0,,,199.0,199,z.txt,116,gap,679,413
,undefined,fgap03.asc,0,0,1,0,,,28.0,28,z.txt,117,gap,845,591
,undefined,fgap03.asc,0,0,2,0,,,148.0,148,z.txt,118,gap,412,666
,undefined,fgap03.asc,0,0,2,0,,,61.0,61,m.txt,119,gap,545,747
CORRECT,undefined,fgap03.asc,0,10,2,0,m,4392,178.0,178,m.txt,120,control,218,557
CORRECT,undefined,fgap03.asc,0,9,1,0,m,2991,125.0,125,m.txt,121,control,1151,540
CORRECT,undefined,fgap03.asc,0,4,2,0,m,2221,17.0,17,m.txt,122,control,997,424
TIMEOUT,undefined,fgap03.asc,0,58,3,0,TIMEOUT,20000,81.0,81,z.txt,123,control,323,441
CORRECT,undefined,fgap03.asc,0,12,0,0,m,4309,32.0,32,m.txt,124,control,220,283
,undefined,fgap03.asc,0,0,2,0,,,159.0,159,m.txt,125,gap,191,753
,undefined,fgap03.asc,0,0,2,0,,,69.0,69,z.txt,126,gap,645,476
,undefined,fgap03.asc,0,0,1,0,,,54.0,54,z.txt,127,gap,284,188
,undefined,fgap03.asc,0,0,1,0,,,23.0,23,m.txt,128,gap,148,488
,undefined,fgap03.asc,0,0,6,0,,,64.0,64,z.txt,129,gap,444,775
CORRECT,undefined,fgap03.asc,0,9,1,0,m,3606,62.0,62,m.txt,130,control,240,302
CORRECT,undefined,fgap03.asc,0,22,3,0,m,7941,155.0,155,m.txt,131,control,1135,466
TIMEOUT,undefined,fgap03.asc,0,59,4,0,TIMEOUT,20000,181.0,181,z.txt,132,control,1143,206
CORRECT,undefined,fgap03.asc,0,10,1,0,m,3962,141.0,141,m.txt,133,control,289,116
CORRECT,undefined,fgap03.asc,0,34,3,0,m,11263,165.0,165,m.txt,134,control,1062,297
,undefined,fgap03.asc,0,0,2,0,,,45.0,45,m.txt,135,gap,221,390
,undefined,fgap03.asc,0,0,2,0,,,48.0,48,m.txt,136,gap,453,709
,undefined,fgap03.asc,0,0,5,0,,,192.0,192,z.txt,137,gap,43,693
,undefined,fgap03.asc,0,0,4,0,,,57.0,57,z.txt,138,gap,741,242
,undefined,fgap03.asc,0,0,5,0,,,47.0,47,m.txt,139,gap,244,591
CORRECT,undefined,fgap03.asc,0,2,1,0,m,1470,73.0,73,m.txt,140,control,635,788
CORRECT,undefined,fgap03.asc,0,49,5,0,z,17218,72.0,72,z.txt,141,control,986,465
CORRECT,undefined,fgap03.asc,0,5,2,0,z,3168,120.0,120,z.txt,142,control,368,366
CORRECT,undefined,fgap03.asc,0,36,2,0,m,14045,142.0,142,m.txt,143,control,455,793
CORRECT,undefined,fgap03.asc,0,5,0,0,m,2182,189.0,189,m.txt,144,control,1187,635
,undefined,fgap03.asc,0,0,3,0,,,43.0,43,z.txt,145,gap,758,626
,undefined,fgap03.asc,0,0,5,0,,,134.0,134,z.txt,146,gap,774,571
